ESTU_CONSECUTIVO,PUNT_GLOBAL_PREDIC
EK202310135935,130.8
EK202310246337,137.75
EK202310133292,142.7
EK202310208105,137.7
EK202310221927,135.45
EK202310185220,135.25
EK202310195012,168.1
EK202310220382,136.7
EK202310228071,125.15
EK202310139303,159.45
EK202310146446,143.3
EK202310113629,161.75
EK202310121125,138.35
EK202310179172,158.2
EK202310135030,170.3
EK202310154871,132.85
EK202310104446,135.1
EK202310112990,146.65
EK202310189753,142.9
EK202310239147,134.65
EK202310170148,158.85
EK202310227849,164.75
EK202310206204,136.15
EK202310160122,125.45
EK202310131964,133.25
EK202310111949,139.2
EK202310122396,124.0
EK202310187780,143.95
EK202310205438,131.9
EK202310153038,180.2
EK202310152163,135.15
EK202310192310,135.55
EK202310174795,133.85
EK202310193009,138.85
EK202310150434,137.25
EK202310118338,134.65
EK202310197441,162.2
EK202310142091,155.05
EK202310117239,146.15
EK202310179745,143.7
EK202310219687,122.6
EK202310176027,155.6
EK202310104893,136.15
EK202310227192,145.55
EK202310146856,130.45
EK202310107173,125.35
EK202310211813,140.55
EK202310188253,134.35
EK202310233335,129.3
EK202310217329,153.15
EK202310155219,139.1
EK202310157321,159.7
EK202310153713,156.7
EK202310120830,163.65
EK202310229321,147.75
EK202310130365,149.1
EK202310202308,152.1
EK202310203388,169.7
EK202310185835,148.85
EK202310188805,173.0
EK202310159594,165.55
EK202310147573,135.1
EK202310190109,143.1
EK202310180140,144.45
EK202310149775,139.45
EK202310238274,154.75
EK202310242923,125.9
EK202310107321,130.4
EK202310204141,127.5
EK202310219133,132.95
EK202310139067,163.7
EK202310140520,130.0
EK202310248527,132.85
EK202310003682,130.0
EK202310162432,166.05
EK202310179950,159.5
EK202310240868,131.85
EK202310116267,135.15
EK202310221765,142.8
EK202310173563,141.75
EK202310143455,118.6
EK202310207343,146.45
EK202310217689,125.65
EK202310146102,129.4
EK202310168973,133.25
EK202310222519,124.35
EK202310129680,137.0
EK202310178200,150.05
EK202310170870,135.75
EK202310126872,155.4
EK202310148891,164.9
EK202310173852,135.45
EK202310125523,135.9
EK202310159491,146.7
EK202310157366,140.6
EK202310178992,124.05
EK202310143866,128.45
EK202310152326,152.6
EK202310202864,179.1
EK202310218888,142.9
EK202310209358,122.9
EK202310227775,158.0
EK202310186270,154.6
EK202310203414,138.55
EK202310225866,150.15
EK202310234055,139.55
EK202310129825,150.75
EK202310209772,152.6
EK202310182146,167.95
EK202310180456,143.4
EK202310182353,150.8
EK202310199926,130.8
EK202310226078,142.4
EK202310212125,134.95
EK202310149668,185.7
EK202310234903,131.6
EK202310205875,132.85
EK202310157799,132.75
EK202310211749,133.65
EK202310224314,166.2
EK202310124274,149.6
EK202310127800,173.1
EK202310238415,143.1
EK202310229891,150.75
EK202310145946,133.95
EK202310181109,155.45
EK202310147129,151.1
EK202310178177,144.35
EK202310113395,144.55
EK202310217919,147.7
EK202310154751,148.3
EK202310130965,147.35
EK202310190874,136.6
EK202310195521,135.85
EK202310201613,137.8
EK202310214697,143.8
EK202310191560,152.9
EK202310121406,150.2
EK202310114089,124.75
EK202310159340,131.3
EK202310113700,158.85
EK202310126654,136.65
EK202310144476,132.1
EK202310131321,129.25
EK202310187814,140.1
EK202310220881,126.9
EK202310189638,170.45
EK202310178407,152.3
EK202310180651,150.8
EK202310239749,128.45
EK202310171046,145.45
EK202310164907,136.45
EK202310147112,148.6
EK202310181779,130.7
EK202310177716,153.9
EK202310211440,135.15
EK202310205701,147.45
EK202310116151,114.45
EK202310183859,175.7
EK202310135998,150.75
EK202310201975,131.65
EK202310170925,126.25
EK202310104593,126.65
EK202310110432,137.95
EK202310129862,153.25
EK202310189525,152.95
EK202310111229,145.65
EK202310188865,133.6
EK202310146283,130.55
EK202310178823,166.3
EK202310147049,143.55
EK202310221900,126.25
EK202310182664,146.2
EK202310115895,122.0
EK202310137882,138.75
EK202310142987,159.65
EK202310230693,128.15
EK202310105910,123.3
EK202310176888,136.0
EK202310179407,136.5
EK202310113511,134.3
EK202310226410,133.4
EK202310194828,174.0
EK202310209526,175.8
EK202310232266,141.25
EK202310190901,145.35
EK202310120320,157.4
EK202310109391,139.6
EK202310126276,139.5
EK202310223714,118.4
EK202310211517,155.85
EK202310110636,124.2
EK202310235623,129.75
EK202310186004,141.85
EK202310004261,121.0
EK202310193375,160.45
EK202310218449,120.65
EK202310179058,146.85
EK202310133795,127.4
EK202310164408,146.2
EK202310159492,147.65
EK202310214283,130.35
EK202310133551,160.55
EK202310190061,189.3
EK202320007557,145.25
EK202310114241,137.8
EK202310203894,146.6
EK202310186487,156.9
EK202310004631,135.2
EK202310172845,140.65
EK202310124858,131.0
EK202320006937,138.2
EK202310164626,149.55
EK202310109948,145.45
EK202310112053,129.25
EK202310184712,141.7
EK202310122821,143.9
EK202310179754,148.25
EK202310230071,147.0
EK202310169385,159.75
EK202310205297,126.5
EK202310176789,128.6
EK202310234641,132.7
EK202310216672,163.8
EK202310218187,155.15
EK202310163653,136.2
EK202310173938,142.7
EK202310144779,122.15
EK202310105452,138.15
EK202310203289,136.25
EK202310244916,142.4
EK202310212913,147.55
EK202310195593,156.5
EK202310109392,145.5
EK202310239794,159.5
EK202310156466,168.75
EK202310234091,147.2
EK202310202246,139.05
EK202310208070,129.85
EK202310199529,138.4
EK202310191597,142.85
EK202310232873,164.95
EK202310245305,155.85
EK202310196018,175.6
EK202310205608,132.6
EK202310211776,139.0
EK202310219819,135.75
EK202310152910,181.95
EK202310244549,144.3
EK202310123421,156.2
EK202310205600,151.85
EK202310219535,138.15
EK202310247105,137.1
EK202310223625,144.2
EK202310135177,152.5
EK202310167858,123.2
EK202310193232,134.4
EK202310144624,128.65
EK202310132627,140.75
EK202310213967,166.25
EK202310236061,134.75
EK202310177659,174.3
EK202310145236,152.65
EK202310118399,135.6
EK202310215365,152.55
EK202320006049,131.25
EK202310185900,121.95
EK202310133957,172.55
EK202310234170,122.3
EK202310126261,135.15
EK202310118103,185.8
EK202310118678,154.2
EK202310113678,153.3
EK202310111849,129.6
EK202310218593,132.95
EK202310145457,131.55
EK202310174907,162.65
EK202310004460,136.15
EK202310194109,131.35
EK202310108378,127.35
EK202310200664,142.55
EK202310167993,135.75
EK202310157089,165.95
EK202310210287,145.1
EK202310148250,135.75
EK202310207303,153.6
EK202310206507,140.9
EK202310243704,137.65
EK202310179019,123.0
EK202310243866,178.95
EK202310137648,141.55
EK202310173887,147.3
EK202310235491,127.35
EK202310212645,133.2
EK202310190281,144.85
EK202310220934,141.75
EK202310230719,131.4
EK202310201074,133.75
EK202310178051,145.25
EK202310181204,156.0
EK202310135829,139.1
EK202310170445,129.95
EK202310238141,132.6
EK202310135822,136.1
EK202310227546,142.5
EK202310140976,144.5
EK202310246668,149.2
EK202310105632,139.05
EK202310109270,168.7
EK202310131782,145.85
EK202310233567,137.75
EK202310161598,156.15
EK202310110724,142.1
EK202310229148,155.5
EK202310159146,143.9
EK202310195696,144.6
EK202310117218,147.2
EK202310205895,183.65
EK202310194401,145.0
EK202310126710,169.45
EK202310152278,168.55
EK202310190916,145.4
EK202310110549,133.75
EK202310177514,150.05
EK202310175686,137.15
EK202310223432,142.65
EK202310244466,155.25
EK202310134231,142.1
EK202310236274,150.7
EK202310195863,166.95
EK202310241144,154.3
EK202310202269,141.4
EK202310231316,140.3
EK202310211605,134.75
EK202310200954,161.75
EK202310224489,130.0
EK202310165476,135.0
EK202310204173,131.85
EK202310178369,150.3
EK202310170774,124.95
EK202310205764,144.3
EK202310236659,136.45
EK202310170743,124.95
EK202310136793,152.15
EK202310187675,154.15
EK202310156962,130.85
EK202310216942,160.0
EK202310168321,137.15
EK202310243793,129.85
EK202310235437,144.95
EK202310118510,138.05
EK202310139337,157.85
EK202310120961,147.95
EK202310214076,148.85
EK202310241228,159.4
EK202310212101,147.4
EK202310199696,169.95
EK202310163542,138.05
EK202310232836,140.2
EK202310189334,144.25
EK202310239101,128.55
EK202310156523,124.1
EK202310201002,148.65
EK202310003364,134.9
EK202310179389,143.0
EK202310163130,133.9
EK202310232481,124.45
EK202310186459,138.75
EK202310164481,129.95
EK202310169941,155.3
EK202310131128,150.3
EK202310228174,123.5
EK202310173249,137.6
EK202310202077,144.2
EK202310225477,132.5
EK202310247572,145.4
EK202310181799,142.4
EK202310119740,148.05
EK202310131395,133.25
EK202310224529,129.75
EK202310156156,147.4
EK202310200552,193.65
EK202310169146,159.55
EK202310143038,125.15
EK202310170406,130.35
EK202310200533,188.65
EK202310119387,148.5
EK202310202355,131.5
EK202310225013,128.15
EK202310214250,160.9
EK202310210556,136.45
EK202310201139,182.1
EK202310130429,159.5
EK202310224863,149.7
EK202310153482,131.2
EK202310241062,140.85
EK202310164485,131.0
EK202310245636,130.0
EK202310157534,142.05
EK202310229118,130.65
EK202310171426,126.75
EK202310210127,129.8
EK202310111733,147.0
EK202310141203,153.05
EK202310232387,127.55
EK202310188639,136.55
EK202310190835,159.15
EK202310201801,156.0
EK202310175974,153.2
EK202310187326,133.85
EK202310212155,130.4
EK202310151022,171.05
EK202310211125,139.55
EK202310219268,136.65
EK202310110245,128.15
EK202310238069,128.25
EK202310199559,142.15
EK202310167739,127.55
EK202310142979,131.25
EK202310191202,130.85
EK202310144654,159.15
EK202310224039,139.35
EK202310150921,123.7
EK202320006004,142.05
EK202310108116,139.2
EK202310226608,139.25
EK202310237947,149.9
EK202310245724,145.35
EK202310216589,137.35
EK202310242883,140.6
EK202310192702,138.95
EK202310168445,131.05
EK202310205542,140.0
EK202310150929,141.25
EK202310173039,127.8
EK202310139742,104.15
EK202310138564,134.75
EK202310145764,134.2
EK202310148134,154.95
EK202310180451,143.7
EK202310149802,145.25
EK202310247608,155.95
EK202310130999,133.15
EK202310141610,145.35
EK202310224015,168.4
EK202310229698,138.0
EK202310197753,147.85
EK202310152255,159.45
EK202310133838,173.35
EK202310192249,189.3
EK202310195834,174.65
EK202310186510,137.75
EK202310177054,139.2
EK202310107524,158.7
EK202310128174,152.7
EK202310187413,139.85
EK202310234580,139.2
EK202310104409,158.75
EK202310125276,131.7
EK202310113893,139.65
EK202310179353,149.6
EK202310240438,134.95
EK202310229420,136.15
EK202310116112,131.5
EK202310117942,143.9
EK202310163339,127.25
EK202310166509,136.65
EK202310185556,123.25
EK202310227524,143.85
EK202310109010,187.05
EK202310183425,121.0
EK202310191714,147.65
EK202310155039,135.35
EK202310169140,167.4
EK202310177573,148.2
EK202310170318,133.55
EK202310207697,136.75
EK202310199740,169.15
EK202310149864,163.55
EK202310150264,133.95
EK202310189933,129.7
EK202310218127,155.15
EK202310108083,147.2
EK202310154872,135.6
EK202310160785,135.95
EK202310206282,144.75
EK202310124253,129.0
EK202310196633,122.55
EK202310105966,129.25
EK202310141033,158.9
EK202310197213,123.75
EK202310206024,129.1
EK202310113110,130.1
EK202310114366,143.15
EK202310133810,145.3
EK202310135192,148.2
EK202310233334,136.45
EK202310148079,140.9
EK202310109276,127.4
EK202310124568,138.55
EK202310162273,133.9
EK202310126242,127.5
EK202310106288,131.3
EK202310190761,150.95
EK202310003653,126.4
EK202310111116,135.0
EK202310193002,140.0
EK202310107463,147.7
EK202310237608,133.05
EK202310213418,127.6
EK202310204153,142.55
EK202310104707,132.25
EK202310238820,131.45
EK202310141697,158.65
EK202310178269,151.75
EK202310229367,152.15
EK202310172017,163.95
EK202310223139,132.4
EK202310125096,131.45
EK202310143070,160.4
EK202310234470,123.2
EK202310131911,129.3
EK202310176053,164.5
EK202310158201,145.85
EK202310113896,153.25
EK202310217246,139.6
EK202310202878,140.75
EK202310179418,178.45
EK202310106198,129.5
EK202310130287,158.85
EK202310203618,134.65
EK202310144069,137.6
EK202310225997,164.2
EK202310137087,144.6
EK202310114093,166.4
EK202310125025,132.15
EK202310169960,131.25
EK202310211027,141.6
EK202310156374,149.65
EK202310184239,156.5
EK202310193887,153.0
EK202310169120,140.4
EK202310214116,169.9
EK202310004097,134.2
EK202310156682,118.05
EK202310154604,154.5
EK202310218245,145.35
EK202310224853,131.9
EK202310164480,135.4
EK202310130017,126.35
EK202310142314,145.85
EK202310104271,149.45
EK202310245758,135.2
EK202310229784,136.9
EK202310110502,128.15
EK202310121032,159.35
EK202310233632,172.3
EK202310126266,130.85
EK202310109825,128.55
EK202320007054,160.9
EK202310166953,140.8
EK202310227160,143.7
EK202310215524,166.25
EK202310221415,146.05
EK202310224669,130.5
EK202310182834,159.15
EK202310155348,145.0
EK202310186571,154.9
EK202310130542,120.75
EK202310108675,136.1
EK202310147107,147.6
EK202310175270,148.3
EK202310223760,131.6
EK202310124746,132.7
EK202310170040,169.9
EK202310004065,134.9
EK202310221363,136.0
EK202310209500,139.75
EK202310178304,154.2
EK202310133005,153.15
EK202310120850,138.3
EK202310213264,144.55
EK202310149096,130.25
EK202310177683,143.9
EK202310242597,132.9
EK202310177919,146.0
EK202310134733,141.95
EK202310181823,135.2
EK202310136672,147.35
EK202310151585,131.25
EK202310117995,129.15
EK202320007252,185.85
EK202310231786,137.2
EK202310241673,125.3
EK202310161732,166.25
EK202310161656,172.25
EK202310212063,123.7
EK202310217895,162.15
EK202310138774,140.55
EK202310126590,141.95
EK202310123141,134.75
EK202310224982,130.85
EK202310206262,149.55
EK202310139370,132.15
EK202310224820,130.3
EK202310130273,171.9
EK202310133523,133.3
EK202310239621,135.75
EK202310190678,153.25
EK202310125061,129.9
EK202310234940,143.1
EK202310178076,134.75
EK202310153610,153.0
EK202310179234,181.5
EK202310159634,120.95
EK202310186548,155.1
EK202310135839,152.25
EK202310136969,156.0
EK202310145737,161.85
EK202310164062,136.7
EK202310237524,141.0
EK202310225600,119.35
EK202310130766,123.6
EK202310198060,136.1
EK202310202900,138.65
EK202310180295,144.3
EK202310161819,147.65
EK202310182490,139.55
EK202310151915,159.15
EK202310114135,165.9
EK202310155620,132.3
EK202310156539,161.2
EK202310164137,137.4
EK202310172602,143.65
EK202310161051,166.25
EK202310225217,173.9
EK202310220749,135.4
EK202310135024,155.65
EK202310236167,124.15
EK202310106428,139.55
EK202310191224,149.6
EK202310126171,166.1
EK202310152423,159.95
EK202310168273,144.15
EK202310129168,164.45
EK202310176927,144.2
EK202310172428,181.9
EK202310181185,152.9
EK202310004161,149.65
EK202310221234,127.45
EK202310161711,156.4
EK202310240221,142.95
EK202310222828,133.2
EK202310210279,129.0
EK202310170097,141.5
EK202310188723,143.55
EK202310166478,170.25
EK202310221027,155.75
EK202310114979,137.1
EK202310242042,140.35
EK202310140021,135.6
EK202310130000,165.35
EK202310186640,149.95
EK202310004760,133.25
EK202310122844,153.95
EK202310153842,142.55
EK202310177802,136.4
EK202310004581,131.95
EK202310246710,143.35
EK202310113952,147.35
EK202310151035,150.85
EK202310216428,132.85
EK202310144070,171.4
EK202310169605,128.65
EK202310159620,135.7
EK202310105550,147.35
EK202310240970,137.6
EK202310182151,149.15
EK202310231587,131.15
EK202310118075,125.3
EK202310133019,165.3
EK202310206992,158.2
EK202310220008,143.65
EK202310234156,122.65
EK202310162641,152.65
EK202310142907,151.9
EK202310154115,139.0
EK202310130815,124.95
EK202310150846,141.15
EK202320007669,149.9
EK202310227486,135.95
EK202320007572,147.35
EK202310137639,139.35
EK202310103836,126.8
EK202310202037,162.1
EK202310223420,150.8
EK202310185672,148.45
EK202310229956,136.4
EK202310183246,156.55
EK202310138498,154.8
EK202310191631,148.1
EK202310197089,144.6
EK202310133822,126.05
EK202310245494,160.4
EK202310207684,144.6
EK202310170631,134.05
EK202310230054,136.25
EK202310229119,151.95
EK202310162261,145.1
EK202310134206,151.0
EK202310126114,126.4
EK202310202130,138.0
EK202310201610,145.0
EK202310140475,127.1
EK202310134356,137.35
EK202320007186,160.3
EK202310120790,128.7
EK202310245157,148.3
EK202310208016,139.65
EK202310174476,147.45
EK202310188403,143.5
EK202310142082,149.6
EK202310126792,146.25
EK202310182973,145.9
EK202310236318,147.35
EK202310191185,144.85
EK202310135600,131.8
EK202310212912,151.45
EK202310109044,141.55
EK202310220665,133.6
EK202310209857,149.15
EK202310136210,135.0
EK202310241948,153.7
EK202310147383,141.1
EK202310119158,147.15
EK202310225656,128.3
EK202310115771,125.4
EK202310115861,125.5
EK202310156104,147.8
EK202310168339,137.35
EK202310186770,146.35
EK202310227679,140.8
EK202310198604,146.15
EK202310126896,160.4
EK202310119992,118.15
EK202310194849,129.05
EK202310224912,138.95
EK202310163124,129.9
EK202310181144,158.45
EK202310147897,140.85
EK202310177921,151.0
EK202310199607,154.5
EK202310172680,138.95
EK202310129543,143.5
EK202310161704,140.25
EK202310193784,129.55
EK202310243291,148.75
EK202310208991,139.6
EK202310140086,133.15
EK202310136481,129.5
EK202310178220,158.6
EK202310210109,173.85
EK202310128687,124.55
EK202310213632,141.2
EK202310215453,164.6
EK202310235764,143.2
EK202310216758,171.1
EK202310163056,150.9
EK202310125899,140.15
EK202310180181,151.85
EK202310224630,134.05
EK202310118929,124.5
EK202310178808,165.8
EK202310234570,142.1
EK202310127428,135.2
EK202310213472,139.65
EK202310192759,137.4
EK202310210638,137.4
EK202310104955,132.45
EK202310124793,130.9
EK202310154265,135.95
EK202310136853,133.3
EK202310160020,130.15
EK202310129715,163.75
EK202310208844,136.05
EK202310165769,136.6
EK202310119276,169.05
EK202310155853,140.2
EK202310148019,146.8
EK202310158588,149.85
EK202320005915,135.3
EK202310139760,116.4
EK202310235740,136.75
EK202310163003,148.1
EK202310166151,132.8
EK202310205151,123.9
EK202310163809,127.25
EK202310195046,139.75
EK202310190606,131.95
EK202310201185,189.2
EK202310244204,141.6
EK202310221873,132.0
EK202310213079,127.25
EK202310167878,123.5
EK202310108748,138.15
EK202310231105,131.45
EK202310162450,161.1
EK202310106681,136.25
EK202310175585,145.0
EK202310216131,132.1
EK202310247112,134.65
EK202310133778,150.9
EK202310226737,153.6
EK202310149352,145.8
EK202310125918,129.25
EK202310163682,135.55
EK202310189571,157.75
EK202310128706,125.8
EK202310227554,167.4
EK202310149106,139.75
EK202310200290,137.2
EK202310192844,139.5
EK202310229985,133.25
EK202310196907,147.75
EK202310148131,153.6
